,STATE_NAME,YEAR,QUADRANT,TOP_DISTRICT_NAME,DISTRICT_REGISTERED_USERS_COUNT,TOP_PINCODE,PINCODE_REGISTERED_USERS_COUNT
4933,Jammu Kashmir,2022,1,Budgam,88994.0,180020,24799
4934,Jammu Kashmir,2022,1,Kathua,83944.0,180005,24442
4935,Jammu Kashmir,2022,1,Anantnag,80434.0,192231,23555
4936,Jammu Kashmir,2022,1,Kupwara,78894.0,181133,23359
4937,Jammu Kashmir,2022,1,Udhampur,78353.0,190001,22898
4938,Jammu Kashmir,2022,1,Samba,70288.0,184121,21297
4939,Jammu Kashmir,2022,1,Rajouri,63232.0,180012,20947
4940,Nagaland,2022,1,Dimapur,124644.0,797112,44337
4941,Nagaland,2022,1,Kohima,49523.0,797115,19632
4942,Nagaland,2022,1,Mon,21773.0,797001,17384
4943,Nagaland,2022,1,Mokokchung,21029.0,797103,16093
4944,Nagaland,2022,1,Wokha,12743.0,797113,14412
4945,Nagaland,2022,1,Tuensang,12057.0,798601,13441
4946,Nagaland,2022,1,Phek,10413.0,798621,12565
4947,Nagaland,2022,1,Zunheboto,8280.0,797120,11765
4948,Nagaland,2022,1,Peren,5881.0,797111,11143
4949,Nagaland,2022,1,Kiphire,5368.0,798612,10400
4950,Rajasthan,2022,1,Jaipur,5133527.0,302012,379201
4951,Rajasthan,2022,1,Alwar,1570711.0,311001,276732
4952,Rajasthan,2022,1,Jodhpur,1370206.0,302029,271894
4953,Rajasthan,2022,1,Sikar,1017503.0,302020,246589
4954,Rajasthan,2022,1,Ajmer,947827.0,301001,231537
4955,Rajasthan,2022,1,Nagaur,901819.0,302001,231535
4956,Rajasthan,2022,1,Kota,882916.0,334001,231262
4957,Rajasthan,2022,1,Bhilwara,871188.0,313001,228203
4958,Rajasthan,2022,1,Udaipur,816476.0,302015,213355
4959,Rajasthan,2022,1,Jhunjhunu,752608.0,302017,210495
4960,Delhi,2022,1,West,2017435.0,110059,588266
4961,Delhi,2022,1,South East Delhi,1628157.0,110092,460951
4962,Delhi,2022,1,North West,1419688.0,110086,406863
4963,Delhi,2022,1,Central Delhi,1338465.0,110044,361314
4964,Delhi,2022,1,New Delhi,1336911.0,110041,357509
4965,Delhi,2022,1,North,1159277.0,110085,330413
4966,Delhi,2022,1,South West,1097016.0,110094,324145
4967,Delhi,2022,1,East,1013024.0,110053,320362
4968,Delhi,2022,1,South,963775.0,110096,316906
4969,Delhi,2022,1,Shahdara,826148.0,110042,310672
4970,Maharashtra,2022,1,Pune,8331582.0,421302,518716
4971,Maharashtra,2022,1,Thane,5196050.0,410501,383878
4972,Maharashtra,2022,1,Mumbai Suburban,5017556.0,410206,382909
4973,Maharashtra,2022,1,Nashik,2661739.0,421201,359195
4974,Maharashtra,2022,1,Nagpur,2286011.0,411033,309834
4975,Maharashtra,2022,1,Aurangabad,1894797.0,411014,304204
4976,Maharashtra,2022,1,Mumbai,1873643.0,411046,290395
4977,Maharashtra,2022,1,Ahmednagar,1749682.0,431003,285232
4978,Maharashtra,2022,1,Palghar,1601518.0,421301,283274
4979,Maharashtra,2022,1,Solapur,1565902.0,400612,280349
4980,Telangana,2022,1,Hyderabad,4306136.0,500072,476073
4981,Telangana,2022,1,Rangareddy,3722676.0,505001,307339
4982,Telangana,2022,1,Medchal Malkajgiri,3138387.0,500018,307198
4983,Telangana,2022,1,Sangareddy,997988.0,500008,270516
4984,Telangana,2022,1,Warangal Urban,797162.0,500055,257896
4985,Telangana,2022,1,Nalgonda,681754.0,500037,238487
4986,Telangana,2022,1,Khammam,650223.0,500039,233903
4987,Telangana,2022,1,Nizamabad,628661.0,502032,220570
4988,Telangana,2022,1,Karimnagar,592752.0,506002,217091
4989,Telangana,2022,1,Bhadradri Kothagudem,465349.0,500013,215918
4990,Andaman Nicobar Islands,2022,1,South Andaman,63487.0,744103,15011
4991,Andaman Nicobar Islands,2022,1,North And Middle Andaman,10720.0,744105,13070
4992,Andaman Nicobar Islands,2022,1,Nicobars,2081.0,744101,12300
4993,Himachal Pradesh,2022,1,Solan,410487.0,173205,157444
4994,Himachal Pradesh,2022,1,Kangra,405048.0,174101,83008
4995,Himachal Pradesh,2022,1,Shimla,267642.0,173025,51122
4996,Himachal Pradesh,2022,1,Mandi,246307.0,173212,36295
4997,Himachal Pradesh,2022,1,Sirmaur,154267.0,175131,33781
4998,Himachal Pradesh,2022,1,Hamirpur,144434.0,171001,31090
4999,Himachal Pradesh,2022,1,Kullu,141024.0,175001,27584
5000,Himachal Pradesh,2022,1,Una,133249.0,176001,25946
5001,Himachal Pradesh,2022,1,Bilaspur,104121.0,176310,25418
5002,Himachal Pradesh,2022,1,Chamba,103270.0,174303,24940
5003,Jharkhand,2022,1,Ranchi,1115386.0,834001,296441
5004,Jharkhand,2022,1,Dhanbad,862955.0,826001,146243
5005,Jharkhand,2022,1,East Singhbhum,728043.0,827013,120585
5006,Jharkhand,2022,1,Bokaro,626182.0,815353,108014
5007,Jharkhand,2022,1,Hazaribagh,485388.0,831001,96699
5008,Jharkhand,2022,1,Giridih,387949.0,825303,95743
5009,Jharkhand,2022,1,Deoghar,375345.0,834002,82470
5010,Jharkhand,2022,1,Palamu,333409.0,832108,77368
5011,Jharkhand,2022,1,Ramgarh,284993.0,825409,68925
5012,Jharkhand,2022,1,Saraikela Kharsawan,234284.0,832107,68755
5013,Haryana,2022,1,Gurugram,2929873.0,122001,465984
5014,Haryana,2022,1,Faridabad,1654074.0,121004,400283
5015,Haryana,2022,1,Hisar,689980.0,121003,321859
5016,Haryana,2022,1,Sonipat,626016.0,121001,308144
5017,Haryana,2022,1,Rewari,595001.0,122006,255061
5018,Haryana,2022,1,Panipat,556104.0,122002,242575
5019,Haryana,2022,1,Karnal,527415.0,121102,239809
5020,Haryana,2022,1,Jhajjar,445888.0,124001,225735
5021,Haryana,2022,1,Palwal,441872.0,123401,225100
5022,Haryana,2022,1,Rohtak,432623.0,122004,212387
5023,Ladakh,2022,1,Leh Ladakh,71173.0,194104,20154
5024,Ladakh,2022,1,Kargil,21319.0,194101,17877
5025,Sikkim,2022,1,East,120360.0,737101,33157
5026,Sikkim,2022,1,South,43881.0,737102,23098
5027,Sikkim,2022,1,West,27594.0,737134,21281
5028,Sikkim,2022,1,North,17781.0,737132,17728
5029,Dadra Nagar Haveli Daman Diu,2022,1,Dadra And Nagar Haveli,254577.0,396230,208830
5030,Dadra Nagar Haveli Daman Diu,2022,1,Daman,155029.0,396210,97488
5031,Dadra Nagar Haveli Daman Diu,2022,1,Diu,14964.0,396215,56396
5032,Mizoram,2022,2,Aizawl,62605.0,796005,17564
5033,Mizoram,2022,2,Lunglei,15302.0,796009,16002
5034,Mizoram,2022,2,Lawngtlai,12114.0,796701,8395
5035,Mizoram,2022,2,Kolasib,8872.0,796012,7437
5036,Mizoram,2022,2,Champhai,7233.0,796017,6465
5037,Mizoram,2022,2,Mamit,6641.0,796008,5303
5038,Mizoram,2022,2,Serchhip,5170.0,796772,4791
5039,Mizoram,2022,2,Saiha,3598.0,796321,4381
5040,Lakshadweep,2022,2,Lakshadweep,6327.0,682555,2279
5041,Meghalaya,2022,2,East Khasi Hills,108330.0,793001,26896
5042,Meghalaya,2022,2,West Garo Hills,58178.0,793002,15794
5043,Meghalaya,2022,2,Ribhoi,26541.0,794001,13275
5044,Meghalaya,2022,2,East Jaintia Hills,19314.0,794104,13038
5045,Meghalaya,2022,2,West Jaintia Hills,12593.0,794105,13006
5046,Meghalaya,2022,2,North Garo Hills,9312.0,793011,11798
5047,Meghalaya,2022,2,South West Garo Hills,9266.0,793101,11696
5048,Meghalaya,2022,2,East Garo Hills,9052.0,794101,10115
5049,Meghalaya,2022,2,South Garo Hills,7922.0,793210,10028
5050,Meghalaya,2022,2,West Khasi Hills,7196.0,793150,8576
5051,Chhattisgarh,2022,2,Raipur,1093318.0,492001,260351
5052,Chhattisgarh,2022,2,Durg,672947.0,495001,209069
5053,Chhattisgarh,2022,2,Bilaspur,566475.0,497001,151503
5054,Chhattisgarh,2022,2,Raigarh,425526.0,491001,126583
5055,Chhattisgarh,2022,2,Janjgir Champa,414133.0,491441,113505
5056,Chhattisgarh,2022,2,Korba,334672.0,496005,104122
5057,Chhattisgarh,2022,2,Rajnandgaon,278724.0,492009,97149
5058,Chhattisgarh,2022,2,Baloda Bazar,247634.0,490023,96605
5059,Chhattisgarh,2022,2,Surguja,206354.0,495450,84459
5060,Chhattisgarh,2022,2,Mahasamund,195406.0,494001,83653
5061,Karnataka,2022,2,Bengaluru Urban,13342916.0,560068,573310
5062,Karnataka,2022,2,Belagavi,1556041.0,560078,407066
5063,Karnataka,2022,2,Mysuru,1482427.0,560076,384794
5064,Karnataka,2022,2,Tumakuru,1018947.0,560100,340381
5065,Karnataka,2022,2,Dakshina Kannada,1014820.0,560058,339550
5066,Karnataka,2022,2,Ballari,977999.0,560043,339294
5067,Karnataka,2022,2,Dharwad,974500.0,560091,338150
5068,Karnataka,2022,2,Bengaluru Rural,877678.0,560037,328206
5069,Karnataka,2022,2,Kalaburagi,831684.0,560064,303631
5070,Karnataka,2022,2,Vijayapura,753598.0,560079,299960
5071,Odisha,2022,2,Khordha,1924289.0,751002,125902
5072,Odisha,2022,2,Cuttack,1077286.0,751024,117692
5073,Odisha,2022,2,Ganjam,999398.0,751006,110806
5074,Odisha,2022,2,Baleshwar,769737.0,753001,105041
5075,Odisha,2022,2,Jajapur,672209.0,760001,103200
5076,Odisha,2022,2,Sundargarh,625606.0,751012,95281
5077,Odisha,2022,2,Puri,595694.0,756001,95184
5078,Odisha,2022,2,Bhadrak,507695.0,751003,90465
5079,Odisha,2022,2,Kendujhar,496154.0,752001,90234
5080,Odisha,2022,2,Mayurbhanj,451049.0,751019,88799
5081,Kerala,2022,2,Ernakulam,1531113.0,682042,46049
5082,Kerala,2022,2,Thiruvananthapuram,1041643.0,695001,45760
5083,Kerala,2022,2,Kozhikode,932060.0,682024,42517
5084,Kerala,2022,2,Malappuram,915204.0,682025,39062
5085,Kerala,2022,2,Thrissur,808727.0,682020,37658
5086,Kerala,2022,2,Kannur,673887.0,670645,36777
5087,Kerala,2022,2,Kollam,657033.0,682035,35277
5088,Kerala,2022,2,Palakkad,653051.0,673592,33986
5089,Kerala,2022,2,Alappuzha,563253.0,682032,33271
5090,Kerala,2022,2,Kottayam,531625.0,682301,33154
5091,Goa,2022,2,North Goa,480353.0,403601,44524
5092,Goa,2022,2,South Goa,297426.0,403001,42745
5093,Uttarakhand,2022,2,Dehradun,1146386.0,248001,311271
5094,Uttarakhand,2022,2,Haridwar,802321.0,263139,191979
5095,Uttarakhand,2022,2,Udham Singh Nagar,683908.0,263153,190185
5096,Uttarakhand,2022,2,Nainital,370360.0,247667,141465
5097,Uttarakhand,2022,2,Pauri Garhwal,187078.0,249403,138582
5098,Uttarakhand,2022,2,Tehri Garhwal,144049.0,244713,122158
5099,Uttarakhand,2022,2,Almora,123856.0,248007,100406
5100,Uttarakhand,2022,2,Pithoragarh,102347.0,248008,73141
5101,Uttarakhand,2022,2,Chamoli,88939.0,263148,70945
5102,Uttarakhand,2022,2,Uttarkashi,71641.0,249404,67040
5103,Punjab,2022,2,Ludhiana,1558996.0,143001,397926
5104,Punjab,2022,2,Sas Nagar,859976.0,141008,223136
5105,Punjab,2022,2,Amritsar,625338.0,141001,135133
5106,Punjab,2022,2,Jalandhar,590791.0,147001,126600
5107,Punjab,2022,2,Patiala,579934.0,140603,126324
5108,Punjab,2022,2,Bathinda,399793.0,140301,121762
5109,Punjab,2022,2,Fazilka,345717.0,141003,120731
5110,Punjab,2022,2,Sangrur,338752.0,145001,105746
5111,Punjab,2022,2,Hoshiarpur,289259.0,141007,101491
5112,Punjab,2022,2,Gurdaspur,260611.0,144001,95113
5113,Andhra Pradesh,2022,2,Visakhapatnam,3226029.0,517501,256290
5114,Andhra Pradesh,2022,2,East Godavari,2564165.0,517507,229983
5115,Andhra Pradesh,2022,2,Krishna,2552107.0,515001,200266
5116,Andhra Pradesh,2022,2,Guntur,2514794.0,530016,194513
5117,Andhra Pradesh,2022,2,Chittoor,2392549.0,518002,189505
5118,Andhra Pradesh,2022,2,Anantapur,1928213.0,516001,188295
5119,Andhra Pradesh,2022,2,Kurnool,1825280.0,516360,170855
5120,Andhra Pradesh,2022,2,West Godavari,1714357.0,524002,159834
5121,Andhra Pradesh,2022,2,Spsr Nellore,1509927.0,530026,153586
5122,Andhra Pradesh,2022,2,Prakasam,1487589.0,520010,150546
5123,Tamil Nadu,2022,2,Chennai,2509588.0,641602,182250
5124,Tamil Nadu,2022,2,Thiruvallur,2075274.0,635109,162465
5125,Tamil Nadu,2022,2,Coimbatore,1775760.0,602105,150085
5126,Tamil Nadu,2022,2,Chengalpattu,1704864.0,600100,141741
5127,Tamil Nadu,2022,2,Kancheepuram,1220237.0,635126,132473
5128,Tamil Nadu,2022,2,Tiruppur,1070480.0,600056,127333
5129,Tamil Nadu,2022,2,Salem,954155.0,600003,125101
5130,Tamil Nadu,2022,2,Madurai,864806.0,600053,119247
5131,Tamil Nadu,2022,2,Krishnagiri,818552.0,600116,115418
5132,Tamil Nadu,2022,2,Tiruchirappalli,725751.0,600042,107903
5133,Arunachal Pradesh,2022,2,Papum Pare,117568.0,791110,36914
5134,Arunachal Pradesh,2022,2,West Kameng,29424.0,791111,32620
5135,Arunachal Pradesh,2022,2,Changlang,28495.0,791113,23506
5136,Arunachal Pradesh,2022,2,East Siang,27240.0,791102,22850
5137,Arunachal Pradesh,2022,2,Lohit,20325.0,791001,17531
5138,Arunachal Pradesh,2022,2,Tawang,16475.0,792103,17259
5139,Arunachal Pradesh,2022,2,West Siang,15231.0,792001,13915
5140,Arunachal Pradesh,2022,2,Namsai,14887.0,790104,12565
5141,Arunachal Pradesh,2022,2,Lower Dibang Valley,12040.0,792110,12124
5142,Arunachal Pradesh,2022,2,Lower Subansiri,11479.0,791109,10908
5143,Chandigarh,2022,2,Chandigarh,569582.0,160101,81030
5144,Madhya Pradesh,2022,2,Indore,2412576.0,482002,274815
5145,Madhya Pradesh,2022,2,Bhopal,1820625.0,452001,250461
5146,Madhya Pradesh,2022,2,Gwalior,970340.0,455001,248656
5147,Madhya Pradesh,2022,2,Jabalpur,889518.0,452010,232223
5148,Madhya Pradesh,2022,2,Ujjain,719339.0,462001,202395
5149,Madhya Pradesh,2022,2,Sagar,605733.0,457001,201497
5150,Madhya Pradesh,2022,2,Dhar,586670.0,482001,186815
5151,Madhya Pradesh,2022,2,Rewa,564327.0,480001,183624
5152,Madhya Pradesh,2022,2,Chhindwara,557958.0,474001,173002
5153,Madhya Pradesh,2022,2,Satna,516107.0,485001,172044
5154,West Bengal,2022,2,North Twenty Four Parganas,3397791.0,711101,147152
5155,West Bengal,2022,2,Kolkata,2461795.0,700006,125316
5156,West Bengal,2022,2,South Twenty Four Parganas,1655743.0,700135,112749
5157,West Bengal,2022,2,Murshidabad,1608797.0,700156,103879
5158,West Bengal,2022,2,Hooghly,1429378.0,700039,98592
5159,West Bengal,2022,2,Howrah,1285159.0,700015,98087
5160,West Bengal,2022,2,Nadia,1229358.0,742304,95822
5161,West Bengal,2022,2,Purba Medinipur,1219530.0,721101,95145
5162,West Bengal,2022,2,Paschim Medinipur,1105840.0,700091,92988
5163,West Bengal,2022,2,Purba Bardhaman,1016127.0,700150,92299
5164,Assam,2022,2,Kamrup Metropolitan,810057.0,781032,63866
5165,Assam,2022,2,Nagaon,284558.0,781022,51543
5166,Assam,2022,2,Barpeta,253194.0,781001,47222
5167,Assam,2022,2,Cachar,243727.0,781038,41519
5168,Assam,2022,2,Sonitpur,223514.0,783380,41067
5169,Assam,2022,2,Dibrugarh,222494.0,781011,38612
5170,Assam,2022,2,Kamrup,210048.0,785001,37438
5171,Assam,2022,2,Tinsukia,189633.0,786001,36760
5172,Assam,2022,2,Jorhat,163307.0,782435,34642
5173,Assam,2022,2,Dhubri,146304.0,781028,34231
5174,Uttar Pradesh,2022,2,Gautam Buddha Nagar,2973360.0,201301,735907
5175,Uttar Pradesh,2022,2,Lucknow,2474317.0,201009,407033
5176,Uttar Pradesh,2022,2,Ghaziabad,2421605.0,201102,362067
5177,Uttar Pradesh,2022,2,Prayagraj,1590032.0,201307,328207
5178,Uttar Pradesh,2022,2,Kanpur Nagar,1510491.0,201318,310735
5179,Uttar Pradesh,2022,2,Varanasi,1483315.0,250001,297920
5180,Uttar Pradesh,2022,2,Agra,1351856.0,247001,296944
5181,Uttar Pradesh,2022,2,Gorakhpur,1086399.0,211002,284353
5182,Uttar Pradesh,2022,2,Meerut,1020429.0,244001,270738
5183,Uttar Pradesh,2022,2,Bareilly,925536.0,202001,263278
5184,Gujarat,2022,2,Ahmadabad,4105172.0,395006,405477
5185,Gujarat,2022,2,Surat,3385398.0,394210,278453
5186,Gujarat,2022,2,Vadodara,1440949.0,395010,276339
5187,Gujarat,2022,2,Rajkot,937863.0,395004,200828
5188,Gujarat,2022,2,Banas Kantha,849884.0,395003,199079
5189,Gujarat,2022,2,Gandhinagar,841732.0,382350,194725
5190,Gujarat,2022,2,Bharuch,762752.0,396191,180851
5191,Gujarat,2022,2,Kachchh,709339.0,382415,167419
5192,Gujarat,2022,2,Mahesana,692794.0,385535,156144
5193,Gujarat,2022,2,Valsad,679340.0,382345,155908
5194,Manipur,2022,2,Imphal West,131901.0,795004,61814
5195,Manipur,2022,2,Imphal East,85559.0,795001,25501
5196,Manipur,2022,2,Thoubal,40196.0,795138,19715
5197,Manipur,2022,2,Bishnupur,38512.0,795133,19429
5198,Manipur,2022,2,Churachandpur,33293.0,795103,16787
5199,Manipur,2022,2,Kangpokpi,27002.0,795002,14709
5200,Manipur,2022,2,Kakching,18011.0,795008,14659
5201,Manipur,2022,2,Ukhrul,13435.0,795148,13885
5202,Manipur,2022,2,Tamenglong,11310.0,795010,13673
5203,Manipur,2022,2,Chandel,9201.0,795149,13652
5204,Tripura,2022,2,West Tripura,242041.0,799001,41385
5205,Tripura,2022,2,Sepahijala,66602.0,799003,33780
5206,Tripura,2022,2,South Tripura,66478.0,799006,21113
5207,Tripura,2022,2,North Tripura,62140.0,799102,19586
5208,Tripura,2022,2,Gomati,56510.0,799114,18129
5209,Tripura,2022,2,Dhalai,49424.0,799002,18019
5210,Tripura,2022,2,Khowai,38683.0,799004,17628
5211,Tripura,2022,2,Unakoti,33904.0,799155,16480
5212,Puducherry,2022,2,Puducherry,394977.0,605110,54423
5213,Puducherry,2022,2,Karaikal,46573.0,605107,40308
5214,Puducherry,2022,2,Yanam,17644.0,605008,36856
5215,Puducherry,2022,2,Mahe,12469.0,605004,36618
5216,Bihar,2022,2,Patna,2577123.0,800001,394289
5217,Bihar,2022,2,Muzaffarpur,1018560.0,800006,257919
5218,Bihar,2022,2,Purbi Champaran,967838.0,800020,239192
5219,Bihar,2022,2,Gaya,814180.0,845401,211280
5220,Bihar,2022,2,Pashchim Champaran,734476.0,845438,173688
5221,Bihar,2022,2,Saran,714109.0,823001,145953
5222,Bihar,2022,2,Samastipur,712626.0,842001,132578
5223,Bihar,2022,2,Madhubani,711897.0,846004,127805
5224,Bihar,2022,2,Darbhanga,708828.0,802301,125702
5225,Bihar,2022,2,Vaishali,650319.0,801503,125223
5226,Jammu Kashmir,2022,2,Jammu,423398.0,182101,43312
5227,Jammu Kashmir,2022,2,Srinagar,146169.0,180001,33417
5228,Jammu Kashmir,2022,2,Baramulla,126067.0,193201,30410
5229,Jammu Kashmir,2022,2,Budgam,93893.0,180020,26109
5230,Jammu Kashmir,2022,2,Kathua,88764.0,180005,25723
5231,Jammu Kashmir,2022,2,Anantnag,84898.0,192231,24821
5232,Jammu Kashmir,2022,2,Kupwara,83470.0,181133,24618
5233,Jammu Kashmir,2022,2,Udhampur,82705.0,190001,24126
5234,Jammu Kashmir,2022,2,Samba,74186.0,184121,22450
5235,Jammu Kashmir,2022,2,Rajouri,66893.0,180012,22048
5236,Nagaland,2022,2,Dimapur,131738.0,797112,46784
5237,Nagaland,2022,2,Kohima,52343.0,797115,20737
5238,Nagaland,2022,2,Mon,23037.0,797001,18359
5239,Nagaland,2022,2,Mokokchung,22136.0,797103,17045
5240,Nagaland,2022,2,Wokha,13417.0,797113,15229
5241,Nagaland,2022,2,Tuensang,12747.0,798601,14157
5242,Nagaland,2022,2,Phek,11005.0,798621,13310
5243,Nagaland,2022,2,Zunheboto,8753.0,797120,12440
5244,Nagaland,2022,2,Peren,6212.0,797111,11723
5245,Nagaland,2022,2,Kiphire,5687.0,798612,10995
5246,Rajasthan,2022,2,Jaipur,5409763.0,302012,399537
5247,Rajasthan,2022,2,Alwar,1661785.0,311001,291700
5248,Rajasthan,2022,2,Jodhpur,1444490.0,302029,286572
5249,Rajasthan,2022,2,Sikar,1074986.0,302020,259218
5250,Rajasthan,2022,2,Ajmer,998746.0,301001,244138
5251,Rajasthan,2022,2,Nagaur,952752.0,334001,243611
5252,Rajasthan,2022,2,Kota,931689.0,302001,243317
5253,Rajasthan,2022,2,Bhilwara,921021.0,313001,240292
5254,Rajasthan,2022,2,Udaipur,862053.0,302015,224395
5255,Rajasthan,2022,2,Jhunjhunu,795815.0,302017,221344
5256,Delhi,2022,2,West,2124626.0,110059,619737
5257,Delhi,2022,2,South East Delhi,1714507.0,110092,484816
5258,Delhi,2022,2,North West,1496002.0,110086,429566
5259,Delhi,2022,2,Central Delhi,1409776.0,110044,381041
5260,Delhi,2022,2,New Delhi,1406687.0,110041,377721
5261,Delhi,2022,2,North,1222605.0,110085,347243
5262,Delhi,2022,2,South West,1155288.0,110094,341936
5263,Delhi,2022,2,East,1066632.0,110053,337770
5264,Delhi,2022,2,South,1013938.0,110096,333973
5265,Delhi,2022,2,Shahdara,870461.0,110042,328052
5266,Maharashtra,2022,2,Pune,8757249.0,421302,547501
5267,Maharashtra,2022,2,Thane,5471749.0,410501,405030
5268,Maharashtra,2022,2,Mumbai Suburban,5281053.0,410206,402926
5269,Maharashtra,2022,2,Nashik,2803471.0,421201,377989
5270,Maharashtra,2022,2,Nagpur,2407812.0,411033,325347
5271,Maharashtra,2022,2,Aurangabad,1996927.0,411014,319102
5272,Maharashtra,2022,2,Mumbai,1972178.0,411046,304859
5273,Maharashtra,2022,2,Ahmednagar,1844168.0,431003,299893
5274,Maharashtra,2022,2,Palghar,1689875.0,421301,298201
5275,Maharashtra,2022,2,Solapur,1649511.0,400612,295518
5276,Telangana,2022,2,Hyderabad,4519625.0,500072,499269
5277,Telangana,2022,2,Rangareddy,3911372.0,505001,322881
5278,Telangana,2022,2,Medchal Malkajgiri,3297882.0,500018,322687
5279,Telangana,2022,2,Sangareddy,1051378.0,500008,283921
5280,Telangana,2022,2,Warangal Urban,838533.0,500055,271404
5281,Telangana,2022,2,Nalgonda,719911.0,500037,251090
5282,Telangana,2022,2,Khammam,685755.0,500039,245702
5283,Telangana,2022,2,Nizamabad,662427.0,502032,231698
5284,Telangana,2022,2,Karimnagar,624054.0,506002,228268
5285,Telangana,2022,2,Bhadradri Kothagudem,491003.0,500013,226654
5286,Andaman Nicobar Islands,2022,2,South Andaman,66959.0,744103,15799
5287,Andaman Nicobar Islands,2022,2,North And Middle Andaman,11379.0,744105,13791
5288,Andaman Nicobar Islands,2022,2,Nicobars,2192.0,744101,12947
5289,Himachal Pradesh,2022,2,Solan,433753.0,173205,166449
5290,Himachal Pradesh,2022,2,Kangra,427676.0,174101,87920
5291,Himachal Pradesh,2022,2,Shimla,282560.0,173025,54009
5292,Himachal Pradesh,2022,2,Mandi,260233.0,173212,38203
5293,Himachal Pradesh,2022,2,Sirmaur,163150.0,175131,35511
5294,Himachal Pradesh,2022,2,Hamirpur,152759.0,171001,32684
5295,Himachal Pradesh,2022,2,Kullu,148844.0,175001,29069
5296,Himachal Pradesh,2022,2,Una,140791.0,176001,27332
5297,Himachal Pradesh,2022,2,Bilaspur,110019.0,176310,26787
5298,Himachal Pradesh,2022,2,Chamba,109087.0,174303,26283
5299,Jharkhand,2022,2,Ranchi,1176707.0,834001,312393
5300,Jharkhand,2022,2,Dhanbad,910885.0,826001,154052
5301,Jharkhand,2022,2,East Singhbhum,767451.0,827013,127298
5302,Jharkhand,2022,2,Bokaro,661123.0,815353,114546
5303,Jharkhand,2022,2,Hazaribagh,513316.0,831001,101772
5304,Jharkhand,2022,2,Giridih,411014.0,825303,101120
5305,Jharkhand,2022,2,Deoghar,397542.0,834002,86847
5306,Jharkhand,2022,2,Palamu,353653.0,832108,81602
5307,Jharkhand,2022,2,Ramgarh,301481.0,825409,72941
5308,Jharkhand,2022,2,Saraikela Kharsawan,247346.0,832107,72439
5309,Haryana,2022,2,Gurugram,3088176.0,122001,490709
5310,Haryana,2022,2,Faridabad,1743764.0,121004,422488
5311,Haryana,2022,2,Hisar,727942.0,121003,339295
5312,Haryana,2022,2,Sonipat,661278.0,121001,324650
5313,Haryana,2022,2,Rewari,628614.0,122006,268387
5314,Haryana,2022,2,Panipat,587006.0,122002,255084
5315,Haryana,2022,2,Karnal,555939.0,121102,253094
5316,Haryana,2022,2,Jhajjar,471357.0,124001,237736
5317,Haryana,2022,2,Palwal,466861.0,123401,237454
5318,Haryana,2022,2,Rohtak,456537.0,122004,224546
5319,Ladakh,2022,2,Leh Ladakh,75042.0,194104,21222
5320,Ladakh,2022,2,Kargil,22475.0,194101,18842
5321,Sikkim,2022,2,East,126666.0,737101,34848
5322,Sikkim,2022,2,South,46351.0,737102,24299
5323,Sikkim,2022,2,West,29184.0,737134,22433
5324,Sikkim,2022,2,North,18793.0,737132,18657
5325,Dadra Nagar Haveli Daman Diu,2022,2,Dadra And Nagar Haveli,269344.0,396230,220980
5326,Dadra Nagar Haveli Daman Diu,2022,2,Daman,163861.0,396210,103014
5327,Dadra Nagar Haveli Daman Diu,2022,2,Diu,15811.0,396215,59641
5328,Mizoram,2022,3,Aizawl,65940.0,796005,18512
5329,Mizoram,2022,3,Lunglei,16062.0,796009,16866
5330,Mizoram,2022,3,Lawngtlai,12771.0,796701,8842
5331,Mizoram,2022,3,Kolasib,9300.0,796012,7826
5332,Mizoram,2022,3,Champhai,7576.0,796017,6808
5333,Mizoram,2022,3,Mamit,6931.0,796008,5612
5334,Mizoram,2022,3,Serchhip,5390.0,796772,5092
5335,Mizoram,2022,3,Saiha,3765.0,796321,4603
5336,Lakshadweep,2022,3,Lakshadweep,6645.0,682555,2391
5337,Meghalaya,2022,3,East Khasi Hills,113816.0,793001,28296
5338,Meghalaya,2022,3,West Garo Hills,61273.0,793002,16624
5339,Meghalaya,2022,3,Ribhoi,27844.0,794001,13969
5340,Meghalaya,2022,3,East Jaintia Hills,20320.0,794104,13803
5341,Meghalaya,2022,3,West Jaintia Hills,13176.0,794105,13711
5342,Meghalaya,2022,3,North Garo Hills,9773.0,793011,12419
5343,Meghalaya,2022,3,South West Garo Hills,9735.0,793101,12305
5344,Meghalaya,2022,3,East Garo Hills,9484.0,794101,10631
5345,Meghalaya,2022,3,South Garo Hills,8265.0,793210,10565
5346,Meghalaya,2022,3,West Khasi Hills,7493.0,793150,8991
5347,Chhattisgarh,2022,3,Raipur,1150501.0,492001,273586
5348,Chhattisgarh,2022,3,Durg,707241.0,495001,219881
5349,Chhattisgarh,2022,3,Bilaspur,596003.0,497001,159641
5350,Chhattisgarh,2022,3,Raigarh,448366.0,491001,133077
5351,Chhattisgarh,2022,3,Janjgir Champa,436349.0,491441,119363
5352,Chhattisgarh,2022,3,Korba,352198.0,496005,109817
5353,Chhattisgarh,2022,3,Rajnandgaon,292804.0,492009,102118
5354,Chhattisgarh,2022,3,Baloda Bazar,260632.0,490023,101541
5355,Chhattisgarh,2022,3,Surguja,217313.0,495450,88925
5356,Chhattisgarh,2022,3,Mahasamund,205270.0,494001,88104
